ID,Age,Wives,WealthRatio,rs
14829,81,1,0.01,3
14844,81,1,0.01,8
15536,81,1,72.7,5
15546,81,1,0.01,8
15911,81,1,412.37,3
16663,81,0,0.008077544,0
16737,81,1,882.85,0
16818,81,0,0.01,0
17220,81,1,204.69,0
17700,81,1,0.01,1
17856,81,1,0.009242144,6
18210,81,2,0.01,1
18228,81,1,5.1,3
18297,81,0,687.28,0
18640,81,1,101.74,6
18701,81,1,0.42,3
18858,81,1,0.01,5
19661,81,1,0.01,8
19712,81,0,0.02,0
20006,81,0,0.01,0
20166,81,2,17.46,1
20220,81,1,40.83,0
21164,81,1,37.67,0
21176,81,1,1647.57,3
21592,81,0,0.01,0
21738,81,1,0.01,0
21854,81,2,0.01,6
22789,81,1,0.01,5
23179,81,1,0.02,2
23211,81,1,16.09,9
23249,81,0,0.01,0
23309,81,2,0.17,3
23364,81,0,0.01,0
23880,81,1,0.009242144,0
23951,81,0,0.01,0
24346,81,1,0.03,3
24368,81,0,0.01,1
24398,81,1,0.009242144,0
24898,81,2,0.01,6
24974,81,1,0.02,1
25291,81,1,53.21,3
26170,81,1,0.009242144,3
26827,81,1,0.76,6
27568,81,2,0.01,2
28409,81,1,72.58,5
28524,81,1,0.01,6
28781,81,2,0.01,7
29502,81,1,0.01,0
29755,81,1,85.91,18
58546,81,0,0.01,0
100441,81,1,34.36,5
101214,81,1,48.1,11
105040,81,1,14.53,0
110912,81,1,0.060829493,8
400007,81,1,10.8,0
400306,81,1,18.77,0
400482,81,1,30.92,0
400632,81,1,52.32,0
400659,81,1,0.009242144,0
400685,81,1,31.58,5
400726,81,1,189.97,0
400790,81,1,730.62,11
400976,81,1,1.85,0
400990,81,1,277.9,0
401204,81,1,55.11,0
401514,81,1,0.01,0
401642,81,1,29.3,0
401924,81,1,64.25,0
403130,81,1,341.1,0
403196,81,1,0.01,9
403384,81,1,99.89,0
500055,81,1,87.2,4
7388,82,1,0.01,9
7416,82,1,0.009242144,0
7425,82,0,0.01,0
7908,82,0,0.01,0
7969,82,1,3.85,8
7989,82,0,22.12,0
8074,82,1,1.3,0
8097,82,1,0.01,4
8504,82,1,0.01,0
9376,82,1,85.91,7
9722,82,1,0.02,0
11361,82,1,0.2,2
11648,82,1,581.39,10
11961,82,2,0.02,3
12669,82,0,0.01,0
13332,82,1,0.01,4
13581,82,1,0.01,0
14715,82,0,0.01,0
15190,82,1,11.28,4
15692,82,1,1.1,5
16530,82,0,1.63,0
17234,82,1,0.01,5
17710,82,1,1.94,2
18222,82,1,10.83,2
18306,82,1,0.02,8
18338,82,2,20.91,0
18664,82,0,41.23,0
18769,82,1,211.28,10
19410,82,1,162.79,0
19488,82,1,0.02,0
19499,82,0,0.01,0
19763,82,2,4.63,7
20184,82,1,161.15,9
20210,82,1,0.01,2
21147,82,0,0.01,0
21253,82,0,6.87,0
21430,82,0,0.01,0
21545,82,1,53.26,0
22484,82,0,0.01,0
22581,82,1,0.01,2
23945,82,2,323.42,0
24033,82,0,32.53,0
24040,82,0,13.45,0
24094,82,1,37.03,8
24239,82,1,0.01,10
24453,82,1,2,1
24615,82,2,0.01,5
25674,82,1,54.98,2
25973,82,0,36.08,0
27266,82,0,1.45,0
27993,82,1,0.02,3
27994,82,1,0.01,0
28085,82,1,55.17,0
28157,82,0,0.01,0
28355,82,1,0.01,2
28530,82,1,0.01,2
28857,82,1,0.01,3
29444,82,1,154.63,0
29563,82,1,85.91,10
39372,82,1,0.01,3
100156,82,1,17.05,3
101102,82,2,13.74,8
101166,82,1,188.82,0
103658,82,1,240.54,8
103844,82,0,0.02,0
104083,82,1,0.01,1
104087,82,0,51.16,0
105104,82,2,21.36,2
108583,82,1,0.27,6
109030,82,1,1.58,2
110096,82,1,0.92,6
400467,82,1,4.48,0
400476,82,1,20.16,0
400681,82,1,0.49,2
400938,82,1,69.65,12
400941,82,1,10.94,0
400982,82,1,54.81,0
401168,82,1,27.88,0
401494,82,1,0.01,0
401836,82,1,5.15,0
401922,82,1,40.69,0
402162,82,1,93.25,0
402186,82,1,20.34,0
403000,82,1,0.01,4
403074,82,1,0.01,8
403336,82,1,272.65,0
403396,82,1,174.41,0
3700,83,1,171.82,9
6749,83,1,85.91,3
7563,83,1,174.41,9
7584,83,1,27.31,0
8115,83,0,11.48,0
8485,83,1,0.01,0
9119,83,1,13.05,3
9256,83,1,0.02,8
9379,83,1,189.57,9
9401,83,1,0.01,2
9771,83,1,0.02,0
10083,83,1,0.02,9
10532,83,2,0.01,3
11230,83,1,0.01,4
11560,83,2,0.009242144,1
11752,83,1,23.09,0
11885,83,1,4.31,2
12891,83,1,0.01,1
14474,83,1,0.01,1
14770,83,0,0.01,0
15414,83,1,4.88,1
15755,83,1,0.29,0
15948,83,1,0.01,2
16921,83,1,55.64,8
17655,83,2,0.01,4
18231,83,1,0.78,6
20890,83,1,0.01,7
21213,83,2,0.01,6
21861,83,1,0.01,5
21902,83,1,0.01,3
22157,83,1,0.01,8
22367,83,0,36.27,0
22606,83,1,2.88,6
22788,83,1,0.009242144,6
23216,83,1,0.01,2
23239,83,1,0.02,5
24329,83,1,523.25,1
24689,83,1,10.54,3
24710,83,2,0.68,4
24998,83,0,0.01,0
26284,83,1,2.09,3
26655,83,1,0.01,11
27530,83,1,71.17,0
28183,83,2,17.18,4
28263,83,1,28.18,10
28380,83,0,0.01,0
28874,83,0,22.36,0
29572,83,1,4.5,2
29592,83,2,61.85,9
29632,83,1,292.09,10
29669,83,2,61.98,8
29768,83,1,2.94,3
29971,83,1,27.49,7
73767,83,1,0.01,7
100706,83,1,206.18,3
100752,83,0,27.02,0
101925,83,1,0.34,5
103157,83,1,0.22,2
103770,83,1,195.68,11
104670,83,1,0.77,3
108492,83,1,0.01,7
400466,83,1,0.02,0
400614,83,1,57.39,0
400626,83,1,0.01,0
400791,83,1,46.7,0
400870,83,1,52.32,0
401097,83,1,47.72,0
401267,83,1,12.47,0
401780,83,1,0.008077544,0
401948,83,1,13.29,0
402042,83,1,65.62,4
402064,83,1,0.01,0
403128,83,1,388.66,0
403134,83,1,1202.74,0
7294,84,1,152.62,0
7470,84,0,0.01,1
7868,84,1,0.009242144,0
9145,84,1,4.05,0
9185,84,1,0.01,3
9435,84,1,10.54,9
9742,84,1,0.59,0
9913,84,2,6.84,2
10064,84,1,270.27,12
10132,84,0,0.01,0
10145,84,1,232.55,1
10148,84,1,30.46,6
10371,84,1,0.01,8
11082,84,2,0.76,7
11124,84,0,71.94,2
11125,84,1,181.08,6
11793,84,1,0.02,0
13578,84,1,0.01,2
14193,84,2,0.01,8
14204,84,1,0.01,4
14945,84,1,30.61,5
15264,84,1,2.07,5
16329,84,1,0.17,8
16799,84,1,2.94,4
17077,84,1,2.57,0
17101,84,1,0.01,4
17281,84,1,0.17,4
17296,84,1,0.02,3
17319,84,1,3.15,1
17953,84,2,0.01,0
19715,84,1,0.009242144,1
19818,84,1,0.009242144,3
20105,84,1,0.01,1
20453,84,1,0.01,2
20592,84,1,0.01,6
20738,84,1,0.58,5
21460,84,2,142.71,2
21869,84,2,0.01,8
21890,84,1,0.01,0
22910,84,1,1.43,6
23383,84,0,0.02,0
23809,84,1,0.02,4
24154,84,1,1.61,2
24367,84,1,0.01,4
24548,84,1,2.8,4
24554,84,1,4.17,2
24704,84,1,0.13,0
24856,84,1,0.01,1
25210,84,1,0.02,2
25983,84,1,72.43,2
26699,84,1,0.01,2
27469,84,1,52.36,3
28094,84,2,0.14,2
28143,84,2,0.01,4
28176,84,1,21,10
28333,84,0,0.01,2
28488,84,1,85.91,3
28839,84,1,12.5,0
28887,84,1,34.36,14
29904,84,1,0.05,4
100460,84,1,30.92,3
100787,84,1,206.18,7
100944,84,1,25.12,0
100980,84,1,4.49,3
101371,84,0,0.91,0
103986,84,1,0.01,1
400201,84,1,2.87,0
400307,84,1,4.71,0
400320,84,1,0.97,0
400403,84,1,4783.14,0
400504,84,1,7.98,0
400519,84,1,2.59,0
400670,84,1,1.72,0
400792,84,1,3.69,0
400811,84,1,7.48,0
400863,84,1,108.45,0
400874,84,1,22.76,0
401093,84,1,23.21,0
401348,84,1,19.78,0
402080,84,1,0.01,0
403114,84,1,21.97,8
403118,84,1,30.92,4
403450,84,1,5.24,0
1328,85,1,0.68,3
3079,85,1,343.64,4
6273,85,1,171.82,5
7203,85,0,0.02,0
7636,85,1,31.49,9
7651,85,2,1771.81,10
7909,85,2,0.01,8
8069,85,0,97.09,0
8106,85,1,0.86,4
8552,85,1,0.01,9
9000,85,0,0.009242144,0
9540,85,1,8.53,5
10482,85,0,0.01,0
10838,85,1,240.12,6
11467,85,0,25.23,0
12403,85,1,6.97,4
12481,85,1,11.62,0
12546,85,1,0.26,3
12871,85,2,2.46,3
13789,85,1,2.07,3
13955,85,1,11.59,4
14195,85,0,0.01,0
14454,85,1,0.02,8
14558,85,1,43.51,3
14887,85,1,0.01,7
15087,85,1,49.21,6
15323,85,2,2.65,1
15744,85,0,55.06,0
16959,85,1,54.98,1
17332,85,1,152.98,0
17943,85,1,8.72,2
18241,85,1,0.01,8
18931,85,1,0.02,10
19263,85,0,0.01,0
19283,85,0,0.01,0
19360,85,2,1.52,1
20222,85,1,11.37,2
21578,85,2,58.63,1
21614,85,0,0.02,0
21824,85,1,0.02,3
22199,85,2,6.83,4
22391,85,0,309.27,0
23869,85,3,0.01,6
24237,85,0,11.62,0
24963,85,2,1.43,9
26523,85,0,11.4,0
26835,85,1,0.02,4
27144,85,2,0.59,6
27562,85,1,0.01,4
28364,85,0,0.01,1
28881,85,1,1030.92,5
29748,85,0,22.54,0
101043,85,1,4.97,5
101301,85,1,6.06,0
102035,85,1,137.45,6
103838,85,2,17.18,5
108162,85,1,0.01,8
400195,85,1,0.008077544,0
400615,85,1,0.41,0
400725,85,1,15.56,0
400822,85,1,729.84,0
401071,85,1,0.62,0
401167,85,1,44.95,0
401260,85,1,0.02,0
401484,85,1,14.1,0
403288,85,1,0.02,0
403410,85,1,4.87,0
404000,85,2,3.348949919,0
500204,85,1,63.4,4
7968,86,1,4.79,0
8117,86,1,0.02,10
8383,86,0,315.02,0
9001,86,1,0.01,0
9548,86,1,43.17,2
10322,86,1,174.41,6
11747,86,0,58.13,1
11960,86,0,0.009242144,0
12366,86,0,66.74,0
12639,86,1,0.1,6
12904,86,0,30.81,0
13277,86,1,1453.48,0
13395,86,0,0.01,0
13843,86,1,0.01,7
13846,86,1,0.02,6
14695,86,1,0.009242144,0
14937,86,1,1.47,12
16177,86,0,14.53,0
16641,86,1,0.01,0
16714,86,1,0.03,4
19362,86,2,0.02,1
20956,86,1,687.28,8
21278,86,0,4.14,0
21420,86,1,0.02,0
21713,86,1,5.61,2
21817,86,2,0.01,1
22620,86,1,4.77,7
23198,86,1,39.78,4
23386,86,0,0.01,0
24017,86,2,4.08,0
24183,86,1,496.07,9
24251,86,1,5.38,4
24424,86,0,0.01,5
24468,86,1,61.85,0
24825,86,0,0.01,0
24874,86,1,0.01,5
25036,86,0,0.01,6
25047,86,1,0.02,4
25085,86,1,0.01,3
25900,86,0,0.01,0
25977,86,0,13.5,0
27458,86,1,0.02,3
28586,86,1,1.71,6
29449,86,1,0.01,4
100645,86,1,274.91,2
103178,86,1,18.89,0
104633,86,1,26.16,9
400394,86,1,4.06,0
400561,86,1,0.34,0
400651,86,1,1.35,0
400777,86,1,10.41,5
400889,86,1,9.94,0
400961,86,1,40.59,0
401014,86,1,56.86,0
401160,86,1,14.86,0
401192,86,1,85.91,1
401746,86,1,72.67,0
401758,86,1,13.08,0
401996,86,1,549.82,3
402182,86,1,56.02,0
403371,86,1,157.45,0
2933,87,1,68.72,4
3548,87,2,48.1,5
7381,87,1,28.36,0
9031,87,0,0.01,0
9075,87,1,1.56,0
9731,87,1,85.91,1
9770,87,0,0.02,0
10681,87,1,2.95,0
12662,87,1,0.01,5
13045,87,2,0.78,0
13766,87,1,0.27,5
14587,87,1,10.58,0
16844,87,1,74.32,6
17298,87,2,3.94,3
18059,87,0,0.01,0
18211,87,1,3.65,3
19944,87,1,0.01,0
22102,87,1,8.72,10
23968,87,1,171.82,0
24351,87,2,0.01,6
24380,87,2,0.02,3
25678,87,1,296.15,7
25825,87,1,37.69,4
26016,87,1,21.39,2
27068,87,1,40.69,4
28241,87,1,145.34,0
28391,87,0,0.01,0
28888,87,1,130.81,1
29653,87,1,0.01,7
29804,87,1,260.43,1
29901,87,1,154.63,6
101704,87,1,41.23,7
107015,87,1,1.16,3
400440,87,1,39.45,0
400557,87,1,5.21,0
400647,87,1,7.38,0
400896,87,1,1.95,7
401690,87,1,309.27,0
8232,88,1,58.29,5
9567,88,1,21.67,2
9583,88,1,33.3,5
9660,88,0,0.02,0
11739,88,0,0.01,0
14741,88,1,0.01,3
14917,88,1,1627.9,0
17253,88,0,174.41,0
18955,88,1,137.98,9
19419,88,1,65.82,1
19678,88,1,33.07,3
20254,88,1,0.02,10
21114,88,1,41.23,2
21880,88,1,0.009242144,0
21915,88,2,0.91,0
22207,88,1,13.93,8
24707,88,1,1.17,4
25912,88,1,4.82,3
26561,88,2,32.98,2
27071,88,1,0.08,1
27098,88,0,0.2,1
27332,88,2,137.45,2
27355,88,2,0.02,1
27365,88,1,0.01,6
27804,88,0,23.88,0
28901,88,0,85.91,0
29619,88,1,1718.21,2
29741,88,1,34.36,5
101296,88,1,30.38,0
101365,88,1,13.71,0
104281,88,1,251.31,2
400447,88,1,0.01,0
400750,88,1,87.2,0
401052,88,1,10.11,0
3214,89,1,6.87,8
7544,89,0,0.01,0
7951,89,1,0.01,4
10342,89,0,1.69,0
10949,89,1,3.04,2
11440,89,1,118.3,1
12194,89,1,0.009242144,3
14786,89,1,1.59,8
14810,89,0,6.7,0
15096,89,2,21.1,5
15248,89,0,0.02,0
15417,89,0,9.3,0
16370,89,1,21.03,7
17085,89,1,235.99,3
17307,89,1,2.18,4
17955,89,1,0.02,4
18234,89,1,1.41,6
19386,89,0,17.44,0
19795,89,1,2.66,0
20954,89,1,13.48,3
21353,89,1,0.02,2
21851,89,0,5.27,0
22394,89,0,47.94,0
22787,89,1,106.37,4
23872,89,2,0.01,7
23886,89,1,0.36,3
24254,89,1,25.29,3
24444,89,1,2.15,2
24854,89,1,1.31,4
28359,89,1,19.72,0
101046,89,0,55.17,0
400352,89,1,0.67,0
400653,89,1,21.41,0
7297,90,1,0.17,2
7588,90,1,5.1,3
8078,90,1,3.43,1
8244,90,0,0.01,0
8807,90,1,0.004846527,6
9769,90,1,3.02,13
10835,90,1,274.91,5
11146,90,0,868.2,0
11186,90,1,14.53,5
13839,90,1,0.3,7
14267,90,3,2048.37,15
17881,90,0,0.01,0
18727,90,1,0.01,0
19384,90,1,20.61,5
19429,90,1,687.28,1
21918,90,1,0.01,6
23978,90,1,54.98,8
24437,90,3,0.01,4
26260,90,1,48.54,1
27115,90,1,2.9,1
101743,90,1,3.8,0
103856,90,1,3,4
400257,90,1,19.02,0
400340,90,1,50.26,0
400506,90,1,29.56,0
400577,90,1,54.98,0
400836,90,1,0.93,0
400857,90,1,8.38,0
401216,90,1,5.46,0
401708,90,1,171.82,0
402001,90,1,549.82,0
402066,90,1,25.5,0
9439,91,1,1.71,3
10158,91,1,1.1,4
10499,91,1,0.01,3
12399,91,1,1.58,2
12902,91,1,0.01,1
13537,91,1,0.01,0
15604,91,0,0.02,0
17310,91,1,0.02,3
17706,91,1,550.3,2
19356,91,0,27.09,0
22000,91,1,6.19,5
25016,91,1,0.02,5
25877,91,1,0.55,5
28838,91,1,0.01,0
101305,91,1,0.03,0
104078,91,0,0.14,0
108566,91,1,0.02,8
110848,91,1,0.024077047,0
400102,91,1,76.17,0
400518,91,1,174.41,0
400875,91,1,77.22,0
401034,91,1,568.13,0
401101,91,1,212.74,0
10128,92,0,0.01,0
15245,92,1,32.59,6
17562,92,1,0.12,3
19404,92,1,7.91,10
19446,92,0,0.01,0
21279,92,0,120.27,0
22356,92,1,121.63,7
23228,92,1,0.54,1
23867,92,3,17.97,3
25889,92,1,130.05,5
400602,92,1,18.99,0
402038,92,1,21.53,2
9046,93,1,0.17,6
9340,93,1,8.88,5
11261,93,1,2.6,4
17841,93,1,0.02,2
19378,93,1,0.01,3
20600,93,2,0.02,2
21515,93,1,2.32,0
22328,93,1,3.12,10
26525,93,1,20.51,4
28584,93,1,27.52,3
100716,93,1,20.61,9
400475,93,1,55.2,0
400521,93,1,523.25,0
401842,93,1,22.21,0
10516,94,1,0.37,6
18301,94,2,1.67,1
19979,94,2,16.32,1
21173,94,1,3.69,9
24429,94,1,11.47,4
25830,94,1,0.01,0
400830,94,1,0.59,0
16373,95,1,0.01,0
20199,95,1,214.75,0
23194,95,1,103.09,9
24555,95,1,0.01,0
400477,95,1,12.46,0
400945,95,1,2.74,0
13653,96,1,0.02,6
400754,96,1,0.02,0
402264,96,1,34.88,0
24050,97,0,0.009242144,0
25812,97,1,8.94,3
26845,97,0,0.01,0
7572,98,1,0.01,3
9042,98,1,285.38,0
27090,98,1,0.7,1
400598,98,1,131.3,0
403102,98,1,0.02,0
24709,100,1,1.24,2
25892,101,0,870.74,0
