id,grasen,AOD,Nmarr,evermarried,Nsur15,SES
101369,4,54,1,1,4,3
101111,4,76,1,1,6,3
64531,4,60,1,1,1,3
72192,4,72,1,1,7,3
71460,4,38,1,1,0,3
25235,4,75,2,1,7,3
40859,4,30,1,1,1,3
42395,4,67,1,1,1,3
10766,4,84,2,1,8,3
104865,4,57,1,1,7,3
54116,4,73,1,1,4,3
50003,4,86,2,1,2,3
100303,4,62,2,1,7,3
104152,4,78,3,1,7,3
36807,4,73,2,1,4,3
48340,4,49,1,1,4,3
100088,4,56,4,1,6,3
6185,4,76,2,1,3,3
117519,4,67,1,1,5,3
53779,4,75,1,1,4,3
42056,4,72,1,1,0,3
30655,4,73,1,1,4,3
56008,4,88,2,1,4,3
34689,4,66,1,1,0,3
62575,4,37,1,1,2,3
108881,4,66,1,1,4,3
62071,4,70,3,1,4,3
71487,4,73,1,1,2,3
105813,4,65,1,1,2,3
100594,4,80,4,1,7,3
7128,4,71,1,1,1,3
100777,4,34,1,1,0,3
65212,4,85,3,1,3,3
109426,4,61,1,1,4,3
17130,4,78,2,1,3,3
71674,4,74,1,1,8,3
32401,4,82,1,1,4,3
80119,4,79,1,1,5,3
11028,4,68,1,1,5,3
68825,4,74,1,1,6,3
74900,4,84,1,1,6,3
115078,4,53,2,1,0,3
35385,4,61,1,1,5,3
67423,4,63,4,1,2,3
73877,4,81,1,1,1,3
108705,5,69,1,1,2,3
5698,5,75,2,1,1,3
29672,5,62,2,1,1,3
11430,5,67,2,1,2,3
74222,5,88,1,1,6,3
55505,5,59,1,1,4,3
17113,5,70,1,1,2,3
36061,5,87,1,1,4,3
71840,5,39,1,1,3,3
99506,5,63,2,1,0,3
35065,5,80,1,1,0,3
100084,5,50,2,1,4,3
35617,5,65,1,1,1,3
114025,5,75,1,1,5,3
107906,5,71,1,1,6,3
56993,5,52,1,1,5,3
21603,5,92,1,1,0,3
3340,5,48,1,1,2,3
27249,5,99,2,1,0,3
38222,5,71,1,1,1,3
41003,5,43,1,1,0,3
32024,5,70,1,1,2,3
72038,5,72,1,1,3,3
116283,5,68,1,1,6,3
39404,5,80,1,1,2,3
43544,5,74,1,1,2,3
18643,5,62,1,1,0,3
71897,5,82,2,1,7,3
25730,5,79,2,1,1,3
42434,5,62,2,1,2,3
36724,5,64,1,1,5,3
38033,5,49,1,1,6,3
50397,5,69,1,1,3,3
44503,5,87,1,1,6,3
18596,5,80,1,1,2,3
107548,5,54,1,1,4,3
19896,5,63,2,1,6,3
39099,5,78,1,1,0,3
47154,5,68,1,1,5,3
3723,6,70,1,1,7,3
106862,6,75,1,1,0,3
6029,6,62,2,1,1,3
33682,6,72,1,1,4,3
113799,6,82,1,1,3,3
73279,6,46,1,1,1,3
8107,6,44,2,1,3,3
106771,6,54,1,1,3,3
72188,6,72,1,1,2,3
6348,6,50,1,1,2,3
8868,6,57,2,1,4,3
41726,6,67,1,1,0,3
20963,6,47,1,1,0,3
33778,6,35,1,1,0,3
35392,6,74,1,1,2,3
106257,6,64,1,1,5,3
106881,6,62,2,1,8,3
117724,6,74,1,1,7,3
103732,6,66,1,1,3,3
11006,6,39,1,1,4,3
38078,6,66,1,1,8,3
56608,6,42,1,1,0,3
53846,6,55,1,1,5,3
107138,6,76,1,1,6,3
7262,6,65,2,1,5,3
111259,6,63,1,1,3,3
118481,6,47,1,1,6,3
115904,6,74,2,1,0,3
47177,6,60,1,1,1,3
37382,6,73,1,1,3,3
117006,6,75,1,1,5,3
44799,6,65,1,1,4,3
32607,6,45,2,1,6,3
41725,6,66,2,1,5,3
111665,6,76,1,1,5,3
34339,6,88,1,1,4,3
19675,6,51,1,1,0,3
29458,6,48,1,1,3,3
73753,6,62,1,1,8,3
20141,6,80,1,1,4,3
114311,6,91,1,1,3,3
103578,6,29,1,1,1,3
101424,6,53,2,1,6,3
71831,6,65,1,1,4,3
53523,6,34,1,1,1,3
50974,6,50,1,1,5,3
73984,6,37,1,1,4,3
106202,6,78,1,1,5,3
59811,6,70,2,1,7,3
5761,6,72,2,1,4,3
29421,6,65,2,1,3,3
46767,6,65,1,1,1,3
17203,6,79,1,1,0,3
68484,6,46,1,1,5,3
99284,6,54,2,1,1,3
113140,6,72,1,1,6,3
19921,6,56,2,1,1,3
114659,6,83,1,1,2,3
114427,6,76,1,1,2,3
71611,6,92,1,1,6,3
104137,6,42,2,1,4,3
32702,6,58,1,1,3,3
363,6,57,1,1,0,3
41827,6,65,1,1,0,3
71939,7,71,1,1,5,3
35120,7,83,3,1,5,3
42180,7,80,1,1,4,3
103106,7,89,2,1,4,3
99409,7,95,1,1,4,3
101175,7,71,1,1,6,3
110351,7,67,2,1,1,3
115112,7,65,2,1,1,3
16329,7,78,3,1,8,3
27328,7,62,1,1,1,3
62992,7,63,1,1,4,3
78305,7,66,1,1,3,3
64110,7,85,1,1,1,3
8819,7,60,2,1,8,3
67838,7,41,1,1,3,3
101922,7,60,1,1,6,3
106166,7,62,1,1,3,3
66072,8,65,1,1,8,3
41961,8,73,1,1,5,3
101320,8,71,3,1,2,3
117146,8,62,1,1,5,3
50590,8,80,1,1,2,3
57463,8,63,1,1,0,3
18913,8,74,1,1,6,3
110945,8,63,2,1,1,3
104580,8,66,1,1,5,3
7018,8,61,1,1,0,3
57233,8,68,1,1,2,3
4217,8,66,1,1,3,3
116585,8,39,2,1,0,3
39412,8,57,1,1,0,3
8985,8,65,2,1,0,3
39348,8,33,1,1,1,3
1265,8,31,1,1,3,3
38006,8,66,1,1,0,3
116042,8,57,1,1,5,3
51472,8,65,1,1,4,3
107101,8,71,1,1,6,3
100846,8,51,2,1,4,3
8425,8,39,1,1,2,3
18445,8,85,1,1,6,3
6346,8,41,1,1,5,3
101787,8,80,1,1,0,3
103424,8,77,1,1,2,3
68044,8,75,1,1,7,3
37547,8,78,2,1,3,3
72089,8,71,2,1,3,3
3370,8,58,2,1,6,3
115306,8,68,3,1,1,3
14248,8,67,1,1,0,3
62971,8,60,2,1,2,3
2947,8,46,1,1,0,3
8184,8,63,1,1,7,3
110971,8,51,1,1,7,3
6696,8,71,1,1,7,3
7120,8,78,1,1,6,3
37963,8,73,1,1,1,3
25762,8,85,1,1,3,3
7317,8,52,1,1,5,3
11919,8,63,1,1,4,3
106247,8,53,2,1,1,3
62379,8,72,2,1,4,3
68926,8,43,1,1,1,3
110034,8,88,1,1,7,3
13323,8,77,1,1,3,3
53432,8,47,1,1,5,3
42669,8,53,1,1,3,3
57095,8,60,1,1,4,3
108063,8,80,2,1,6,3
3320,8,33,1,1,1,3
71761,8,63,1,1,3,3
13809,8,68,1,1,3,3
44112,8,81,1,1,8,3
29687,8,67,1,1,10,3
55718,8,75,2,1,2,3
56697,8,43,2,1,2,3
45699,8,81,3,1,2,3
61520,8,77,2,1,2,3
53638,8,69,1,1,4,3
36092,8,82,1,1,7,3
37157,8,60,2,1,5,3
104664,8,52,1,1,3,3
49106,9,60,1,1,6,3
1913,9,62,1,1,2,3
115154,9,82,1,1,1,3
8232,9,64,1,1,5,3
118639,9,66,1,1,3,3
66296,9,49,1,1,4,3
10886,9,84,2,1,2,3
109317,9,50,2,1,8,3
53466,9,58,1,1,4,3
37805,9,70,2,1,6,3
56244,9,59,1,1,2,3
19014,9,64,1,1,5,3
11748,9,58,2,1,6,3
109259,9,40,1,1,6,3
29012,9,91,1,1,0,3
57097,9,54,2,1,4,3
102205,9,84,2,1,2,3
60434,9,65,1,1,4,3
71712,9,63,1,1,0,3
29613,9,60,1,1,7,3
57568,9,62,1,1,2,3
112867,9,66,1,1,3,3
117009,9,55,2,1,1,3
38407,9,53,2,1,3,3
113118,9,64,3,1,3,3
4880,9,75,1,1,2,3
32557,9,74,1,1,2,3
188,9,57,1,1,4,3
2185,9,57,1,1,7,3
80276,9,68,1,1,3,3
29194,9,73,1,1,2,3
75505,9,51,1,1,6,3
50518,9,76,1,1,6,3
31807,9,56,1,1,5,3
54304,9,61,1,1,3,3
33057,9,59,1,1,5,3
17818,9,65,2,1,9,3
59160,9,53,1,1,6,3
111720,9,73,1,1,6,3
17922,9,55,1,1,2,3
108129,9,69,1,1,2,3
61386,10,75,1,1,5,3
28817,10,77,1,1,7,3
117925,10,70,3,1,7,3
101026,10,88,1,1,0,3
102156,10,60,2,1,3,3
108932,10,82,2,1,1,3
71724,10,65,2,1,0,3
28803,10,62,1,1,2,3
40868,10,67,1,1,3,3
41669,10,53,1,1,4,3
105148,10,71,1,1,4,3
14256,10,59,1,1,2,3
4430,10,83,1,1,6,3
72821,10,73,1,1,5,3
29936,10,70,1,1,3,3
118642,10,56,1,1,3,3
110093,10,72,2,1,1,3
106757,10,93,1,1,3,3
55065,10,57,1,1,5,3
29214,10,55,1,1,3,3
114703,10,74,3,1,1,3
65957,10,86,2,1,0,3
3344,10,60,1,1,5,3
32498,10,58,1,1,4,3
117238,10,73,1,1,6,3
116374,10,59,1,1,0,3
60293,10,62,2,1,7,3
38287,10,62,1,1,0,3
102030,10,85,1,1,0,3
115311,10,59,1,1,9,3
30990,10,78,1,1,4,3
99397,10,77,1,1,4,3
56894,10,54,1,1,4,3
42039,10,48,1,1,9,3
71696,10,63,1,1,3,3
3299,10,49,1,1,0,3
3240,10,43,1,1,4,3
57676,10,39,1,1,5,3
53227,10,83,1,1,3,3
113626,10,75,1,1,9,3
111954,10,56,1,1,2,3
8566,10,45,1,1,4,3
55550,10,65,1,1,3,3
109059,10,74,1,1,6,3
111213,11,85,1,1,3,2
73020,11,51,1,1,4,2
19815,11,39,2,1,2,2
19909,11,88,1,1,7,2
9174,11,43,1,1,3,2
61396,11,57,1,1,8,2
74432,11,69,2,1,8,2
13332,11,72,3,1,10,2
102752,11,67,1,1,5,2
102092,11,85,1,1,8,2
15615,11,57,1,1,0,2
104791,11,77,1,1,5,2
25535,11,54,2,1,6,2
73096,11,61,1,1,5,2
71942,11,48,1,1,5,2
25883,11,64,2,1,3,2
103536,11,69,3,1,3,2
22275,11,68,2,1,7,2
6912,11,37,2,1,1,2
71671,11,43,2,1,1,2
8399,11,69,1,1,3,2
8687,11,86,1,1,5,2
99854,11,67,2,1,4,2
20777,11,38,1,1,1,2
12922,11,75,1,1,3,2
5361,11,58,1,1,0,2
73374,12,80,1,1,0,2
114375,12,43,1,1,6,2
64022,12,58,1,1,1,2
74276,12,60,1,1,5,2
101475,12,61,2,1,8,2
54939,12,35,1,1,2,2
3224,12,46,1,1,2,2
53134,12,67,1,1,8,2
9543,12,65,2,1,2,2
115564,12,58,2,1,0,2
4745,12,60,3,1,4,2
74350,12,64,2,1,1,2
8976,12,56,1,1,0,2
59521,12,75,2,1,5,2
114684,12,78,1,1,4,2
21919,12,41,1,1,4,2
61963,12,82,1,1,1,2
31354,12,53,1,1,1,2
73763,12,60,1,1,1,2
71496,12,80,1,1,1,2
11403,12,64,1,1,1,2
58861,12,78,3,1,8,2
74338,12,59,1,1,2,2
43731,12,81,1,1,3,2
1120,12,76,1,1,5,2
20943,12,70,1,1,2,2
64034,12,57,1,1,8,2
29159,12,52,1,1,4,2
5494,12,48,1,1,3,2
66562,12,45,2,1,1,2
10496,12,82,1,1,5,2
64017,12,65,1,1,3,2
117569,12,63,1,1,6,2
31501,12,80,1,1,4,2
73921,12,47,2,1,4,2
104593,13,74,2,1,7,2
29708,13,71,1,1,3,2
35770,13,28,1,1,2,2
99632,13,66,1,1,6,2
106425,13,81,1,1,6,2
101109,13,55,2,1,2,2
51306,13,69,2,1,3,2
31672,13,44,1,1,5,2
28350,13,56,1,1,1,2
6042,13,72,2,1,1,2
105310,13,44,1,1,5,2
36356,13,67,1,1,3,2
105895,13,72,1,1,0,2
55668,13,67,1,1,4,2
116870,14,67,1,1,3,2
63277,14,78,1,1,5,2
20110,14,45,2,1,5,2
10072,14,45,1,1,5,2
40799,14,51,3,1,5,2
64039,14,48,1,1,7,2
68371,14,72,1,1,6,2
71220,14,40,1,1,5,2
29792,14,52,1,1,3,2
57366,14,66,1,1,1,2
108187,14,63,1,1,9,2
50869,14,88,1,1,6,2
109708,14,49,1,1,6,2
111125,14,79,1,1,5,2
107610,14,61,2,1,0,2
64730,14,53,1,1,9,2
35550,14,64,1,1,4,2
99679,14,65,1,1,1,2
10013,14,73,1,1,5,2
41960,14,69,1,1,0,2
48044,14,69,2,1,3,2
66364,14,83,1,1,4,2
106826,14,78,1,1,0,2
72006,14,95,2,1,8,2
31210,14,49,1,1,2,2
5653,14,66,1,1,0,2
14372,14,71,1,1,0,2
80051,14,73,2,1,6,2
63224,14,82,2,1,3,2
111001,15,38,2,1,1,2
46718,15,70,1,1,5,2
113834,15,80,2,1,6,2
30979,15,71,2,1,5,2
64141,15,78,1,1,2,2
58376,15,84,1,1,7,2
107807,15,79,1,1,2,2
106156,15,67,2,1,5,2
2950,15,56,1,1,5,2
74520,15,65,1,1,5,2
31083,15,67,1,1,2,2
28401,15,55,1,1,6,2
29685,15,63,1,1,6,2
105247,15,89,2,1,6,2
8002,15,45,1,1,2,2
28813,15,63,1,1,7,2
113380,15,93,3,1,2,2
13205,15,66,2,1,6,2
118723,15,44,1,1,3,2
17541,15,80,2,1,3,2
74014,16,64,2,1,3,2
28438,16,74,1,1,2,2
49945,16,90,1,1,3,2
43777,16,64,2,1,3,2
5605,16,56,3,1,2,2
52369,16,76,1,1,6,2
104405,16,48,1,1,2,2
28430,16,48,1,1,2,2
112440,16,80,1,1,2,2
2123,16,65,1,1,2,2
1020,16,61,1,1,0,2
41285,16,63,2,1,4,2
67209,16,36,1,1,5,2
31467,16,79,1,1,3,2
101387,16,55,2,1,0,2
106904,16,61,1,1,6,2
19923,16,50,1,1,3,2
26648,16,55,1,1,6,2
20467,16,89,1,1,5,2
19856,16,80,2,1,2,2
60704,16,36,1,1,4,2
42398,17,49,1,1,3,2
72072,17,56,1,1,3,2
65478,17,62,1,1,7,2
50026,17,67,2,1,2,2
41331,17,78,1,1,6,2
103532,17,66,3,1,0,2
6230,17,73,1,1,7,2
71786,17,49,1,1,5,2
44051,18,68,1,1,4,2
41703,18,43,1,1,2,2
3403,18,57,2,1,7,2
44603,18,65,1,1,0,2
103220,18,48,1,1,5,2
108804,18,51,1,1,5,2
37634,18,45,2,1,6,2
57486,18,71,1,1,0,2
29433,18,39,1,1,2,2
103902,18,75,1,1,6,2
14582,18,52,2,1,2,2
64414,18,69,1,1,3,2
42294,18,64,1,1,2,2
104411,18,70,2,1,10,2
54629,18,75,1,1,6,2
115691,18,56,3,1,1,2
74259,18,78,1,1,5,2
71130,18,66,1,1,5,2
13754,18,52,1,1,2,2
12658,18,79,1,1,4,2
67872,18,71,2,1,5,2
100435,18,78,2,1,2,2
42421,18,35,1,1,0,2
17736,19,47,1,1,4,2
105420,19,41,1,1,4,2
8543,19,90,1,1,7,2
73661,20,66,2,1,11,2
41549,20,66,1,1,10,2
106184,20,61,1,1,0,2
61369,20,77,1,1,4,2
19410,20,82,1,1,6,2
20688,20,72,1,1,2,2
73397,20,81,1,1,5,2
102682,20,89,2,1,3,2
46868,20,71,1,1,8,2
49068,20,68,1,1,0,2
59051,20,69,1,1,3,2
71450,20,70,2,1,2,2
100006,20,65,1,1,7,2
19676,20,43,1,1,9,2
64773,20,65,1,1,5,2
102990,20,66,2,1,10,2
35559,20,50,1,1,4,2
17285,20,71,1,1,0,2
11215,20,55,2,1,5,2
73476,20,55,3,1,2,2
65934,21,76,1,1,4,2
46990,21,54,1,1,4,2
19859,21,78,2,1,4,2
41262,21,82,1,1,1,2
71718,21,48,1,1,5,2
27141,21,53,1,1,3,2
9329,21,81,2,1,3,2
8776,22,56,1,1,4,2
56373,22,69,1,1,4,2
103846,22,83,1,1,3,2
12717,22,70,1,1,6,2
109065,22,39,1,1,2,2
107875,22,70,2,1,5,2
2678,22,51,1,1,6,2
17891,22,67,1,1,0,2
114752,22,77,1,1,1,2
54267,22,70,1,1,6,2
104040,22,68,1,1,0,2
3206,22,66,1,1,3,2
24350,22,75,1,1,4,2
114048,22,60,2,1,0,2
72358,22,80,1,1,4,2
48963,22,65,1,1,0,2
26457,22,83,2,1,9,2
76606,23,52,1,1,5,2
102602,23,55,2,1,3,2
33387,23,81,2,1,7,2
21099,23,41,1,1,2,2
102460,23,58,1,1,4,2
72573,23,49,1,1,3,2
102019,24,89,1,1,6,2
104365,24,75,2,1,0,2
64754,24,69,1,1,6,2
9177,24,63,2,1,11,2
108417,24,74,1,1,6,2
49016,24,54,2,1,5,2
3678,24,71,1,1,3,2
55419,24,75,1,1,4,2
43295,24,56,1,1,4,2
48326,24,57,1,1,5,2
66287,24,75,1,1,5,2
109332,24,35,1,1,4,2
9001,25,63,1,1,6,2
12172,25,56,1,1,1,2
60037,25,57,1,1,2,2
106885,25,61,2,1,3,2
113331,25,65,1,1,1,2
111592,25,80,2,1,3,2
66862,25,60,2,1,4,2
110424,26,59,2,1,5,2
102155,26,73,2,1,4,2
64771,26,77,1,1,0,2
42341,26,75,1,1,6,2
117894,26,46,1,1,3,2
67447,26,82,1,1,10,2
50049,27,83,1,1,1,2
105325,27,61,1,1,3,2
56114,27,68,1,1,1,2
111802,27,89,3,1,8,2
42104,27,62,2,1,5,2
113357,27,83,1,1,9,2
107673,27,74,1,1,0,2
20705,27,62,1,1,5,2
117183,27,77,2,1,0,2
9878,27,45,1,1,3,2
31284,27,55,1,1,5,2
40467,27,61,1,1,8,2
100417,28,61,1,1,7,2
116229,28,87,1,1,5,2
106172,28,67,3,1,2,2
40309,28,64,1,1,4,2
4296,28,60,1,1,2,2
2541,28,72,1,1,6,2
58374,29,75,1,1,2,2
108636,29,83,1,1,4,2
40057,29,55,2,1,10,2
10044,29,48,1,1,2,2
10416,29,86,1,1,4,2
111179,29,65,2,1,8,2
118502,29,72,1,1,0,2
61446,29,81,1,1,4,2
115281,30,74,1,1,7,2
9929,30,80,2,1,7,2
65243,30,82,1,1,1,2
118064,30,57,1,1,0,2
101921,30,78,1,1,4,2
105570,30,87,1,1,6,2
58391,30,72,2,1,5,2
117918,30,71,1,1,5,2
113708,30,68,2,1,9,2
101248,31,63,1,1,0,2
76,31,71,1,1,5,2
34064,31,49,2,1,2,2
80432,31,82,1,1,4,2
113633,31,51,1,1,2,2
47047,32,45,1,1,3,2
108650,32,81,2,1,3,2
36298,32,63,1,1,5,2
102747,32,58,1,1,0,2
108922,32,69,1,1,5,2
54905,33,73,1,1,4,2
114814,33,87,2,1,8,2
116533,33,54,2,1,4,2
8587,34,53,2,1,3,2
71541,34,56,1,1,0,2
34134,34,55,1,1,2,2
104927,34,60,1,1,6,2
8004,34,74,1,1,4,2
50868,35,75,1,1,10,2
113442,35,69,3,1,2,2
116777,35,69,1,1,4,2
64865,35,52,1,1,1,2
70942,35,45,1,1,4,2
29122,35,76,1,1,4,2
52919,36,63,1,1,4,2
73728,36,76,1,1,4,2
34492,36,68,1,1,4,2
11216,36,71,1,1,0,2
28562,36,52,1,1,3,2
59732,37,50,1,1,1,2
41677,37,51,2,1,6,2
56092,37,77,1,1,5,2
106127,38,51,1,1,6,2
38410,38,71,2,1,11,2
100368,38,74,1,1,2,2
11453,38,90,2,1,8,2
101974,38,63,1,1,3,2
73761,39,70,1,1,4,2
114258,40,72,2,1,6,2
2117,40,51,1,1,3,2
73951,40,73,1,1,5,2
74031,40,50,1,1,5,2
74013,40,74,1,1,5,2
36053,40,51,2,1,3,2
116904,40,48,2,1,5,2
9546,41,84,1,1,4,2
54945,41,84,2,1,4,2
69005,41,76,1,1,6,2
11799,41,77,1,1,3,2
107948,41,36,1,1,1,2
9747,42,72,1,1,2,2
76331,42,70,1,1,5,2
72315,42,74,1,1,4,2
17507,42,65,1,1,8,2
30866,42,44,2,1,9,2
72843,42,67,1,1,10,2
73156,42,78,2,1,4,2
102927,42,76,1,1,6,2
24964,42,49,1,1,2,2
109424,43,55,2,1,0,2
110991,43,58,1,1,1,2
103366,43,36,1,1,3,2
56371,43,66,1,1,2,2
109136,43,71,1,1,6,2
110033,44,81,1,1,5,2
105383,44,76,2,1,5,2
17384,45,51,1,1,0,2
106292,45,67,1,1,0,2
103387,45,63,1,1,5,2
46772,45,70,1,1,7,2
17532,45,57,1,1,3,2
116081,46,57,1,1,3,2
13669,46,81,1,1,3,2
101171,46,78,1,1,6,2
109465,46,76,2,1,4,2
6491,46,64,1,1,4,2
40418,46,84,1,1,5,2
54858,46,70,2,1,5,2
29130,46,75,1,1,0,2
7087,46,77,1,1,5,2
6750,46,80,1,1,7,2
107644,47,79,1,1,5,2
52646,47,60,1,1,8,2
55443,47,76,1,1,3,2
99308,48,76,1,1,8,2
41015,48,77,1,1,0,2
58792,48,71,1,1,4,2
112953,48,53,1,1,5,2
68417,49,78,1,1,2,2
116552,49,66,2,1,1,2
41451,49,73,1,1,6,2
37444,49,60,1,1,5,2
37467,49,74,1,1,5,2
46886,49,62,1,1,3,2
73971,50,83,1,1,0,2
114910,50,67,1,1,1,2
21135,50,43,1,1,3,2
10838,50,47,1,1,1,2
108230,50,60,1,1,7,2
101984,50,77,1,1,9,2
104104,50,83,1,1,5,2
32548,50,61,1,1,6,2
118477,50,64,2,1,5,2
67979,51,57,1,1,6,2
48001,51,59,1,1,0,2
118162,51,78,1,1,4,2
12325,51,57,1,1,6,2
16116,52,78,1,1,5,2
23014,52,78,2,1,6,2
99877,52,65,1,1,5,2
3872,52,72,2,1,0,2
8575,52,53,1,1,1,2
71215,52,66,1,1,3,2
27944,52,64,1,1,5,2
53558,52,72,1,1,5,2
100684,53,73,1,1,5,2
44460,54,50,1,1,4,2
118320,55,69,1,1,3,2
56621,55,56,1,1,3,2
41924,56,80,1,1,3,2
33702,56,82,1,1,6,2
102278,56,60,2,1,7,2
35943,56,79,1,1,1,2
71618,56,62,1,1,1,2
38219,57,63,1,1,0,2
13736,58,61,1,1,4,2
30304,58,78,1,1,4,2
111813,58,82,1,1,0,2
112290,59,71,2,1,5,2
101935,59,88,3,1,1,2
104194,59,78,2,1,5,2
106273,60,77,2,1,7,2
65246,60,72,1,1,5,2
109422,60,45,2,1,0,2
35549,60,44,1,1,2,2
75383,61,76,1,1,7,2
1129,61,93,1,1,3,2
36945,61,37,1,1,3,2
36306,61,59,1,1,4,2
67148,62,59,1,1,4,2
6633,62,69,2,1,2,2
8924,62,73,2,1,0,2
18266,62,67,2,1,1,2
8923,62,82,1,1,4,2
44791,63,69,1,1,6,2
71,64,97,1,1,2,2
15099,64,64,1,1,7,2
45767,65,57,1,1,2,2
58936,65,69,1,1,9,2
108413,65,70,1,1,2,2
118740,65,56,1,1,3,2
29959,65,66,1,1,1,2
63305,66,59,1,1,1,2
105676,66,61,2,1,6,2
8579,66,51,2,1,1,2
104150,66,54,1,1,0,2
45164,66,70,1,1,7,2
104668,66,52,2,1,12,2
79977,66,57,1,1,1,2
52948,66,71,1,1,5,2
3677,67,68,1,1,2,2
103516,67,74,1,1,5,2
38366,68,67,1,1,1,2
106076,68,63,2,1,0,2
37373,69,45,1,1,3,2
63306,69,51,1,1,1,2
71787,69,48,1,1,4,2
107942,70,63,1,1,0,2
33695,70,65,1,1,7,2
105956,70,72,1,1,4,2
28819,70,60,1,1,4,2
29642,70,76,1,1,2,2
110007,70,49,1,1,3,2
104175,70,84,2,1,0,2
49895,70,36,1,1,4,2
72120,71,73,2,1,2,2
118350,72,64,1,1,2,2
111664,72,80,1,1,5,2
99890,72,40,1,1,1,2
109579,72,59,2,1,6,2
24666,73,60,2,1,10,2
2923,73,63,1,1,3,2
115168,74,52,1,1,8,2
74212,74,45,2,1,4,2
107580,74,55,1,1,2,2
17389,74,73,1,1,2,2
114776,74,69,1,1,9,2
117792,74,37,1,1,4,2
107522,75,54,1,1,4,2
114277,75,72,1,1,4,2
36697,76,84,1,1,2,1
6934,76,70,3,1,5,1
47044,77,69,1,1,1,1
40795,77,54,2,1,9,1
116703,77,69,1,1,4,1
74428,78,85,1,1,1,1
57011,78,41,1,1,5,1
4117,78,33,1,1,1,1
8412,78,60,1,1,7,1
44621,78,88,1,1,7,1
72989,78,85,1,1,4,1
108454,78,46,1,1,2,1
39786,78,85,1,1,5,1
106959,78,48,1,1,8,1
3623,78,76,1,1,2,1
111463,78,63,2,1,7,1
4353,79,76,1,1,5,1
114908,80,71,1,1,4,1
56481,80,43,1,1,5,1
44618,80,77,1,1,6,1
37840,80,51,1,1,2,1
56353,81,74,1,1,0,1
105816,81,63,1,1,5,1
113106,81,55,1,1,4,1
109180,81,73,1,1,5,1
109561,81,80,1,1,0,1
46115,82,74,2,1,6,1
14671,82,76,1,1,4,1
41978,82,77,1,1,7,1
43324,83,75,2,1,7,1
17530,83,56,1,1,6,1
15206,83,54,3,1,7,1
117244,83,60,2,1,0,1
102831,83,73,1,1,5,1
116155,83,73,2,1,5,1
109693,83,68,1,1,3,1
114082,83,65,1,1,4,1
113112,84,61,2,1,1,1
14813,84,41,1,1,1,1
51241,84,88,3,1,0,1
19320,84,54,2,1,7,1
9178,84,76,1,1,10,1
103070,84,39,1,1,3,1
111381,85,90,1,1,2,1
72043,85,58,1,1,5,1
109012,85,61,2,1,1,1
56627,85,50,1,1,3,1
22834,86,58,1,1,6,1
117533,86,61,1,1,3,1
52949,86,72,4,1,2,1
105102,86,70,1,1,3,1
23964,86,53,1,1,3,1
52446,86,69,1,1,4,1
28933,86,49,1,1,3,1
110944,86,37,1,1,1,1
77917,86,54,2,1,5,1
44166,87,66,2,1,2,1
34508,87,59,1,1,2,1
36477,87,72,1,1,2,1
110180,87,62,2,1,1,1
34824,87,74,1,1,3,1
50963,88,47,2,1,4,1
21141,88,60,1,1,0,1
4228,88,63,1,1,4,1
14138,88,55,1,1,0,1
34046,88,55,2,1,6,1
38015,88,66,1,1,0,1
3952,88,56,2,1,4,1
5474,88,82,1,1,2,1
110791,88,71,1,1,4,1
38359,88,80,2,1,1,1
101828,88,66,1,1,5,1
22090,88,53,1,1,6,1
21845,89,37,1,1,2,1
42571,89,42,1,1,6,1
5548,89,59,1,1,4,1
46502,90,64,3,1,7,1
31557,90,53,2,1,3,1
34356,90,42,1,1,5,1
32010,90,37,1,1,2,1
108426,90,58,2,1,10,1
107378,90,67,1,1,8,1
75426,90,77,1,1,2,1
71949,90,69,1,1,7,1
25686,90,42,1,1,2,1
32500,90,43,2,1,4,1
42284,90,42,2,1,5,1
112048,90,36,1,1,1,1
6669,90,66,1,1,6,1
1454,91,77,1,1,9,1
100042,91,51,2,1,6,1
42572,91,71,2,1,3,1
102776,92,41,1,1,3,1
109608,92,68,1,1,2,1
25086,92,67,2,1,3,1
113038,92,66,3,1,5,1
118386,92,51,1,1,3,1
105068,93,74,2,1,6,1
44712,93,52,1,1,4,1
17801,94,49,1,1,0,1
28808,94,80,1,1,6,1
27386,94,43,2,1,3,1
53142,94,50,1,1,5,1
13,95,71,1,1,0,1
47721,95,68,2,1,1,1
102908,95,82,1,1,0,1
108327,95,72,1,1,5,1
15536,96,78,1,1,7,1
71883,96,86,1,1,5,1
102373,96,89,2,1,1,1
71908,96,55,1,1,0,1
49709,96,38,1,1,0,1
36424,97,71,1,1,2,1
44604,97,57,1,1,0,1
52990,98,83,1,1,5,1
102612,98,70,2,1,0,1
46691,99,45,1,1,3,1
74515,99,38,1,1,3,1
26250,99,57,1,1,0,1
59565,99,39,1,1,2,1
108239,99,66,1,1,5,1
22941,100,70,1,1,9,1
55842,100,70,3,1,11,1
116340,100,61,1,1,0,1
38412,100,57,2,1,3,1
63840,100,56,2,1,6,1
30675,100,73,1,1,6,1
42760,100,65,1,1,2,1
99740,100,80,2,1,6,1
56285,101,55,1,1,4,1
38272,101,73,3,1,4,1
101751,101,66,1,1,9,1
18787,101,53,2,1,0,1
106620,101,94,2,1,2,1
50805,102,45,1,1,5,1
72102,102,83,1,1,4,1
110740,102,70,2,1,2,1
